tconst	isAdult	startYear	runtimeMinutes	genres	averageRating	directors	writers	tags
tt0119644	0	1997	105	Comedy	5.2	nm0049975	nm0059835,nm0001098	
tt0119654	0	1997	98	Action,Adventure,Comedy	7.3	nm0001756	nm0192384,nm0004412	aliens
tt0119664	0	1997	117	Action,Comedy,Crime	5.6	nm0141961	nm0271098	
tt0119665	0	1997	101	Comedy,Drama	6.3	nm0767697	nm0055658,nm0388130	
tt0119668	0	1997	155	Crime,Drama,Mystery	6.6	nm0000142	nm0073509,nm0359387	savannah
tt0119670	0	1998	100	Comedy,Drama	7.2	nm0155093	nm0679917,nm0495378	adolescence
tt0119675	0	1997	105	Horror,Sci-Fi	6.0	nm0868219	nm0938586,nm0730422,nm0868219	
tt0119683	0	1998	134	Crime,Drama,Romance	7.4	nm0000806	nm0401076,nm0947913	
tt0119695	0	1997	97	Action,Comedy,Crime	6.2	nm0711840	nm0169505,nm0812513	
tt0119698	0	1997	133	Adventure,Animation,Fantasy	8.3	nm0594503	nm0594503	anime, adventure, atmospheric, fantasy world, studio ghibli, surreal
tt0119707	0	1997	95	Action,Adventure,Fantasy	3.6	nm0502954	nm0095460,nm0440415,nm0923312,nm0864880,nm0295165,nm0007233	
tt0119715	0	1997	98	Comedy	6.5	nm0893659	nm0726472	
tt0119717	0	1997	103	Comedy,Romance	6.3	nm0000876	nm0000876	
tt0119718	0	1997	87	Adventure,Comedy,Family	4.1	nm0867262	nm0698493,nm0792624	
tt0119723	0	1997	97	Drama,Romance	6.5	nm0331296	nm0040586,nm0941173	
tt0119731	0	1997	107	Action,Crime,Drama	6.1	nm0514546	nm0063511,nm0388227	
tt0119734	0	1998	104	Comedy,Drama,Romance	6.3	nm0676361	nm0676361	
tt0119738	0	1997	105	Comedy,Drama,Romance	6.4	nm0389591	nm0060103	romantic comedy, wedding, weddings
tt0119743	0	1997	87	Comedy,Drama,Romance	6.8	nm0006841	nm0475659	
tt0119778	0	1998	104	Comedy,Drama,Romance	6.5	nm0026442	nm0026442,nm0891299	aquarium, boston, personals ads
tt0119784	0	1997	97	Fantasy,Horror,Mystery	6.0	nm0667630	nm0000175,nm0667630,nm0640767	
tt0119791	0	1997	101	Drama,Horror,Thriller	6.2	nm0097079	nm0097079,nm0001752	
tt0119794	0	1997	113	Action,Drama,Sci-Fi	6.1	nm0759368	nm0759368,nm0128052,nm0179855	
tt0119802	0	1998	93	Crime,Drama,Thriller	6.6	nm0001130	nm0035836,nm0001459	
tt0119807	0	1997	98	Action,Adventure,Comedy	6.7	nm0644203	nm0644203	
tt0119809	0	1997	82	Comedy,Drama,Sci-Fi	6.5	nm0000777	nm0000777	
tt0119815	0	1997	110	Action,Drama,History	7.4	nm0000853	nm0300004,nm0785477	
tt0119822	0	1997	139	Comedy,Drama,Romance	7.7	nm0000985	nm0029125,nm0000985	
tt0119843	0	1997	132	Drama,Romance	6.5	nm0000788	nm0428630,nm0137020	gambling
tt0119848	0	1997	106	Comedy,Romance	6.1	nm0004838	nm0414608	
tt0119859	0	1997	122	Drama,History,War	6.8	nm0000915	nm0318446,nm0574996,nm0000915,nm0420282	
tt0119872	0	1997	98	Action	5.0	nm0004689	nm0362402,nm0313274,nm0076791,nm0592573	
tt0119874	0	1997	124	Action,Drama,Thriller	6.0	nm0001460	nm0168298,nm0168285,nm0771512	
tt0119887	0	1997	84	Comedy	4.8	nm0589106	nm0441671,nm0000491	
tt0119891	0	1998	96	Horror,Sci-Fi,Thriller	5.4	nm0152640	nm0465588	
tt0119896	0	1997	101	Comedy,Drama,Romance	5.5	nm0139111	nm0815071,nm0805284,nm0703515,nm0139111	
tt0119905	0	1998	104	Comedy,Drama	5.8	nm0001084	nm0001084	
tt0119906	0	1997	94	Crime,Drama,Thriller	5.6	nm0933002	nm0809245	
tt0119908	0	1997	95	Drama,Thriller	4.8	nm0903717	nm0446542	
tt0119910	0	1998	105	Comedy,Drama,Romance	5.5	nm0175115	nm0175115	
tt0119925	0	1997	177	Action,Adventure,Drama	6.1	nm0000126	nm0109432,nm0744839,nm0001338	kevin costner, post apocalyptic
tt0119937	0	1997	106	Biography,Drama,Romance	6.8	nm0416945	nm0416945,nm0180644	
tt0119942	0	1998	143	Comedy,Drama	6.7	nm0001566	nm0458826,nm0561938	politics
tt0119951	0	1997	109	Biography,Comedy,Drama	6.9	nm0858525	nm0001769,nm0089676,nm0435701	
tt0119978	0	1997	135	Crime,Drama,Thriller	7.2	nm0000338	nm0001300,nm0000338,nm0380282	in netflix queue
tt0119987	0	1997	105	Comedy,Drama,Romance	6.0	nm0001139	nm0001139	
tt0119994	0	1997	122	Crime,Drama,Thriller	6.3	nm0000816	nm0455207	
tt0120004	0	1997	110	Horror,Mystery,Sci-Fi	5.8	nm0001382	nm0696409,nm0157470,nm0427468,nm0706311,nm0415425,nm0798646	
tt0120008	0	1998	87	Action,Crime,Thriller	6.1	nm0298807	nm0003535	
tt0120029	0	1997	95	Comedy,Family,Sci-Fi	5.9	nm0318795	nm0043233,nm0563301,nm0258627	
tt0120032	0	1997	92	Comedy	6.3	nm0592400	nm0771494	reunion
tt0120034	0	1997	98	Comedy,Drama,Romance	7.1	nm0917992	nm0878125	
tt0120036	0	1997	140	Action,Drama,History	7.2	nm0005436	nm0201304	
tt0120053	0	1997	116	Action,Adventure,Romance	6.2	nm0637518	nm0153546,nm0378144,nm0834338	
tt0120070	0	1998	103	Drama,War	7.2	nm0031342	nm0650601	
tt0120082	0	1997	120	Horror,Mystery	6.3	nm0000127	nm0932078	sequel, slasher, spoof
tt0120094	0	1997	127	Biography,Drama,Music	6.9	nm0622695	nm0622695	
tt0120102	0	1997	136	Adventure,Biography,Drama	7.1	nm0000269	nm0364143,nm0426539	
tt0120107	0	1997	103	Action,Thriller	4.9	nm0181902	nm0367867,nm0316724	
tt0120112	0	1997	100	Drama,Romance	5.9	nm0001024	nm0001023	
tt0120118	0	1996	93	Drama,Family	6.3	nm0742428	nm0623297,nm0742428	
tt0120122	0	1997	103	Comedy,Crime,Romance	6.5	nm0777447	nm0777447,nm0392020	
tt0120133	0	1997	89	Comedy,Family,Fantasy	5.3	nm0006916	nm0745087	
tt0120142	0	1997	107	Comedy,Drama,Fantasy	5.7	nm0589168	nm1226733,nm0137342	
tt0120148	0	1998	99	Comedy,Drama,Fantasy	6.7	nm0398185	nm0398185	alternate universe
tt0120152	0	1997	121	Crime,Drama,Mystery	6.3	nm0000806	nm0406032,nm0081189	
tt0120157	0	1998	99	Action,Drama,Sci-Fi	6.0	nm0027271	nm0672459	
tt0120169	0	1997	115	Comedy,Drama	7.0	nm0863387	nm0863387	
tt0120176	0	1997	110	Drama,Mystery,Thriller	7.2	nm0000519	nm0000519	twist ending
tt0120177	0	1997	96	Action,Crime,Drama	5.2	nm0228147	nm0568825,nm0568416,nm0228147	
tt0120179	0	1997	121	Action,Adventure,Crime	4.0	nm0000957	nm0003662,nm0000957,nm0566595,nm0622288	
tt0120184	0	1998	134	Mystery,Sci-Fi,Thriller	6.1	nm0001469	nm0000341,nm0934483,nm0369561,nm0001921	good
tt0120185	0	1997	93	Comedy,Family,Music	3.7	nm0818639	nm1381694,nm0298279,nm0193370	
tt0120188	0	1999	114	Action,Adventure,Comedy	7.1	nm0751102	nm0725983,nm0751102	
tt0120197	0	1997	86	Comedy,Drama	5.6	nm0037708	nm0037708,nm0339010	
tt0120199	0	1996	95	Adventure,Comedy,Sci-Fi	5.4	nm0002340	nm1949279,nm0002340	
tt0120201	0	1997	129	Action,Adventure,Sci-Fi	7.3	nm0000682	nm0627159,nm0374423	
tt0120202	0	2000	105	Comedy,Drama	6.7	nm0000519	nm0000519	movies
tt0120207	0	1997	97	Action,Adventure,Crime	3.0	nm0425540	nm0800791,nm0091650,nm0425540	
tt0120238	0	1996	121	Comedy,Drama	6.7	nm0000500	nm0091899	
tt0120241	0	1997	106	Comedy,Crime,Drama	6.9	nm0640964	nm0571887,nm5632675,nm0723573,nm0822167	
tt0120255	0	1997	112	Drama	7.4	nm0000382	nm0001930,nm0000382	canada, death
tt0120257	0	1997	115	Drama,Mystery,Romance	6.7	nm0452319	nm0175676,nm0932569	
tt0120263	0	2000	98	Comedy,Drama	7.5	nm0027815	nm0027815	
tt0120265	0	1997	95	Drama	7.7	nm0452102	nm0452102	
tt0120274	0	1998	115	Drama,Musical	7.0	nm0767022	nm0767022	
tt0120317	0	1997	89	Action,Comedy,Crime	4.7	nm0818639	nm0330227,nm0330468,nm0909556,nm0018735,nm0438989	
tt0120321	0	1998	89	Comedy,Drama	7.2	nm0264220	nm0018963	
tt0120323	0	1997	105	Drama	6.1	nm0602104	nm0806959,nm0428630	
tt0120324	0	1998	121	Crime,Drama,Thriller	7.5	nm0000600	nm0809895	heist
tt0120338	0	1997	194	Drama,Romance	7.9	nm0000116	nm0000116	shipwreck, romance
tt0120347	0	1997	119	Action,Adventure,Thriller	6.5	nm0006854	nm0270761,nm0001220	
tt0120357	0	1997	96	Comedy,Drama,Romance	5.6	nm0001707	nm0001465,nm0001707	
tt0120363	0	1999	92	Adventure,Animation,Comedy	7.9	nm0005124,nm0105169,nm0881279	nm0005124,nm0230032,nm0105169,nm0004056,nm0398763,nm0150155,nm1274593	animation, disney, funny, original, pixar, sequel, tom hanks
tt0120370	0	1997	86	Comedy,Documentary	6.9	nm0638630		star trek
tt0120373	0	1997	98	Comedy,Romance	5.8	nm0528718	nm0077135,nm0077052,nm0306869	
tt0120382	0	1998	103	Comedy,Drama	8.2	nm0001837	nm0629272	tv
tt0120389	0	1997	99	Action,Adventure,Family	3.7	nm0506619,nm0003941	nm0506619,nm0200164,nm0536805,nm0411127,nm2120520	
tt0120390	0	1997	100	Action,Thriller	5.0	nm0125111	nm0107954	
tt0120399	0	1997	125	Crime,Drama,Thriller	6.7	nm0000231	nm0725983	
tt0120401	0	1997	93	Drama,Horror,Thriller	6.0	nm0721944	nm0721944	
tt0120402	0	1997	113	Drama	7.0	nm0638033	nm0638033	
tt0120434	0	1997	93	Comedy	5.9	nm0450387	nm0068183,nm0003032	
tt0120449	0	1998	113	Drama	7.4	nm0957794	nm0957794,nm0092006,nm0906174,nm0159262	
tt0120458	0	1999	99	Action,Horror,Sci-Fi	5.0	nm0116497	nm0679326,nm0271022	
tt0120461	0	1997	104	Action,Drama,Sci-Fi	5.5	nm0413875	nm0035749,nm0712753	
tt0120471	0	1997	100	Comedy,Romance	6.4	nm0319624	nm0084580,nm0613351	
tt0120472	0	1997	165	Documentary,History	7.8	nm0311086	nm0311086,nm0317516,nm0574090,nm1074124	fbi
tt0120481	0	1997	115	Drama,Romance	6.7	nm0002140	nm0416556,nm0236305	henry james
tt0120483	0	1997	94	Comedy,Crime,Drama	6.6	nm0000750	nm0268138,nm0291442	
tt0120484	0	1998	90	Comedy,Sport	6.2	nm0178997	nm0379056,nm0001191	football
tt0120490	0	1997	103	Drama,War	6.7	nm0935863	nm0629887,nm0101639	
tt0120491	0	1997	106	Adventure,Comedy,Fantasy	5.7	nm0254632	nm0448006,nm0859241,nm0254632	
tt0120510	0	1998	88	Comedy,Drama,Family	5.8	nm0796117	nm0796117	
tt0120512	0	1997	106	Action,Adventure,Comedy	6.4	nm0213100	nm0927345	
tt0120520	0	1997	102	Drama,Romance	7.1	nm0812200	nm0416556,nm0024925	henry james
tt0120524	0	1997	90	Fantasy,Horror	5.8	nm0476071	nm0040643	
tt0120533	0	1998	113	Comedy,Drama	6.3	nm0000095	nm0000095	
tt0120539	0	1997	106	Documentary,Music	6.6	nm0000464		
tt0120550	0	1997	98	Adventure,Comedy,Family	5.3	nm0004305	nm0070676	
tt0120577	0	1998	93	Drama,Music	5.9	nm0160602	nm0160602	
tt0120586	0	1998	119	Crime,Drama	8.5	nm0443411	nm0571346	thought-provoking, racism, edward norton, emotional, politics
tt0120587	0	1998	83	Adventure,Animation,Comedy	6.5	nm0201509,nm0426333,nm0349183	nm0017305,nm0919363,nm0919369	
tt0120591	0	1998	151	Action,Adventure,Sci-Fi	6.7	nm0000881	nm0378144,nm0009190,nm0006904,nm0004307,nm0690798	space
tt0120594	0	1998	92	Crime,Drama,Romance	5.9	nm0705535	nm0203577,nm0454573,nm0705535,nm0859241	
tt0120595	0	1998	97	Adventure,Comedy,Drama	5.8	nm0004306	nm0004306,nm0606688,nm0483953,nm0455404	
tt0120596	0	1999	101	Comedy,Romance	5.1	nm0802551	nm0576362,nm0369841,nm0115669,nm0593477,nm0002787	
tt0120598	0	1998	76	Adventure,Comedy,Drama	3.3	nm0326837	nm0002585,nm0494866,nm0221188,nm1430641	
tt0120601	0	1999	113	Comedy,Drama,Fantasy	7.7	nm0005069	nm0442109	
tt0120603	0	1998	172	Drama,History,Horror	6.1	nm0001129	nm0607339,nm0124333,nm0481418,nm0111845	
tt0120604	0	1999	95	Action,Adventure,Fantasy	4.1	nm0048491	nm1511619,nm0494996,nm0152572	
tt0120609	0	1998	91	Action,Comedy,Crime	6.1	nm0939202	nm0708870	
tt0120611	0	1998	120	Action,Horror,Sci-Fi	7.1	nm0635759	nm0275286	vampires
tt0120613	0	1999	107	Drama,Romance	6.6	nm0001282	nm0336861	
tt0120616	0	1999	124	Action,Adventure,Fantasy	7.1	nm0814085	nm0814085,nm0285126,nm0418883,nm0049721,nm0701233,nm0770337	
tt0120620	0	1999	100	Drama,Mystery,Thriller	6.4	nm0438279	nm0276178,nm0033153	
tt0120623	0	1998	95	Adventure,Animation,Comedy	7.2	nm0005124,nm0004056	nm0005124,nm0004056,nm0710020,nm0568490,nm0789624	pixar
tt0120630	0	2000	84	Adventure,Animation,Comedy	7.1	nm0520485,nm0661910	nm0520485,nm0661910,nm0456732,nm0123666,nm0640976	
tt0120631	0	1998	121	Drama,Romance	7.1	nm0855035	nm0335666,nm0855035,nm0663002,nm0674518	
tt0120632	0	1998	114	Drama,Fantasy,Romance	6.7	nm0797869	nm0000694,nm0359563,nm0718637,nm0828342	
tt0120633	0	1998	115	Biography,Drama	6.6	nm0001873	nm0364025,nm0001873	
tt0120642	0	1998	97	Drama	6.1	nm0808807	nm0415469,nm0568339	
tt0120646	0	1999	106	Drama	6.3	nm0343260	nm0593066,nm0771496	
tt0120647	0	1998	120	Action,Drama,Sci-Fi	6.3	nm0001460	nm0748022,nm0866062	
tt0120654	0	1998	82	Comedy	6.4	nm0756114	nm0780980,nm0005172,nm0937748	
tt0120655	0	1999	130	Adventure,Comedy,Drama	7.3	nm0003620	nm0003620	irreverent, jay and silent bob, kevin smith, satire, religion
tt0120657	0	1999	102	Action,Adventure,History	6.6	nm0001532	nm0000341,nm0936537,nm0507863	
tt0120660	0	1998	132	Action,Thriller	7.3	nm0001716	nm0545861	
tt0120662	0	1999	109	Drama,Mystery,Thriller	5.0	nm0254632	nm0066939,nm0254632	
tt0120663	0	1999	159	Drama,Mystery,Thriller	7.5	nm0000040	nm0000040,nm0710698,nm0774217	sexuality
tt0120667	0	2005	106	Action,Adventure,Fantasy	5.7	nm1103162	nm0004111,nm0289833,nm0498278,nm0456158	chris evans, comic book, heroine in tight suit, jessica alba, sexy female scientist, superhero
tt0120669	0	1998	118	Adventure,Comedy,Drama	7.5	nm0000416	nm0860219,nm0000416,nm0342617,nm0204000,nm0007182	
tt0120679	0	2002	123	Biography,Drama,Romance	7.3	nm0853380	nm0380419,nm0797397,nm1187860,nm0622695,nm0858482	art
tt0120681	0	2001	122	Crime,Horror,Mystery	6.7	nm0400436,nm0400441	nm0600872,nm0132427,nm0371249,nm0947913	
tt0120684	0	1998	105	Biography,Drama	7.3	nm0174374	nm0104161,nm0174374	
tt0120685	0	1998	139	Action,Sci-Fi,Thriller	5.5	nm0000386	nm0002041,nm0000386,nm0254645,nm0744429	
tt0120686	0	1998	125	Comedy,Drama	6.8	nm0001060	nm0505144,nm0625458,nm0737216,nm0394212,nm0060103	
tt0120689	0	1999	189	Crime,Drama,Fantasy	8.6	nm0001104	nm0000175,nm0001104	stephen king
tt0120692	0	1998	97	Comedy	6.6	nm0449576	nm0449576	
tt0120693	0	1998	82	Comedy,Crime	6.6	nm0205542	nm0152638,nm0107366	
tt0120694	0	1998	86	Horror,Thriller	5.8	nm0591171	nm0384185,nm0000118,nm0002526,nm0338557	
tt0120696	0	1998	97	Action,Crime,Drama	5.9	nm0004121	nm0003662	
tt0120701	0	1998	114	Comedy,Drama	5.0	nm0378893	nm0776114	
tt0120703	0	1998	124	Comedy,Drama,Romance	5.7	nm0838198	nm0573334,nm0060103	
tt0120706	0	1998	124	Biography,Crime,Drama	7.2	nm0000958	nm0000958,nm0931442	
tt0120710	0	1999	100	Drama,Fantasy,Horror	5.5	nm0001403	nm0939562,nm0732430,nm0001403	
tt0120716	0	1999	120	Comedy,Drama,War	6.5	nm0440914	nm0065475,nm0440914,nm0213939	
tt0120722	0	1998	100	Comedy,Drama,Romance	6.5	nm0481418	nm0481418	
tt0120724	0	1998	91	Action,Crime,Thriller	4.9	nm0007139	nm0211823	
tt0120725	0	1998	94	Action,Adventure,Comedy	5.1	nm0390844	nm0662785,nm0676361	
tt0120728	0	1998	113	Comedy,Drama,Music	6.7	nm0001775	nm0001775	no dvd at netflix
tt0120731	0	1998	169	Drama,Music,Romance	8.0	nm0868153	nm0054621,nm0868153	
tt0120735	0	1998	107	Comedy,Crime	8.1	nm0005363	nm0005363	
tt0120737	0	2001	178	Adventure,Drama,Fantasy	8.9	nm0001392	nm0866058,nm0909638,nm0101991,nm0001392	fantasy, high fantasy, magic, mythology, tolkien, wizards, tolkein
tt0120738	0	1998	130	Action,Adventure,Sci-Fi	5.2	nm0394280	nm0000740,nm0326040	
tt0120741	0	1998	87	Comedy,Crime	5.5	nm0000720	nm0000720,nm0634864,nm0573118	
tt0120742	0	1998	100	Comedy,Sport	4.7	nm0912889	nm0911486,nm0912889	
tt0120744	0	1998	132	Action,Adventure,Drama	6.5	nm0908824	nm0241416,nm0908824	seen more than once
tt0120746	0	1998	136	Action,Adventure,Comedy	6.8	nm0132709	nm0191547,nm0254645,nm0744429,nm0415745,nm0260675	california, mexico
tt0120749	0	1998	111	Action,Crime,Drama	6.1	nm0000887	nm0669379,nm0465199,nm0742797	
tt0120751	0	1998	114	Action,Adventure,Family	5.7	nm0881038	nm0178260,nm0741656,nm0742797,nm0465199	
tt0120753	0	2000	122	Drama,Mystery,Thriller	5.7	nm0000694	nm0458911,nm0095104	
tt0120755	0	2000	123	Action,Adventure,Thriller	6.1	nm0000247	nm0312367,nm0601822,nm0103804,nm0001801	
tt0120757	0	1999	92	Action,Crime,Thriller	4.3	nm0798788	nm0750817,nm0443181,nm0798788,nm0486824	
tt0120762	0	1998	87	Adventure,Animation,Comedy	7.7	nm0051643,nm0176905	nm0760745,nm0398763,nm0761498,nm0493857,nm0802027,nm0098316,nm0213450,nm0998551,nm0930261,nm0388113,nm1434301,nm0560329,nm0177170,nm0424556,nm0258059,nm0326814,nm0335469,nm0635488,nm0941314,nm2131929,nm0650276,nm0721675,nm0234837,nm0460146,nm0723633,nm0252346,nm2132236,nm0774599,nm0423161,nm0632893,nm0811279,nm1511627	
tt0120764	0	1999	94	Comedy,Family,Sci-Fi	5.1	nm0677953	nm0338804,nm0832300,nm0646818	
tt0120765	0	1998	103	Comedy,Drama	5.0	nm0499724	nm0000345,nm0783544	
tt0120768	0	1998	140	Action,Crime,Drama	7.3	nm0336620	nm0218621,nm0289100	police
tt0120769	0	1998	122	Action,Crime,Drama	6.1	nm0000500	nm0822827,nm0000500,nm0907635	
tt0120770	0	1998	82	Comedy,Music,Romance	6.2	nm0287198	nm0466175,nm0002071,nm0441592	snl
tt0120772	0	1998	111	Comedy,Drama,Romance	6.0	nm0405336	nm0565522,nm0913715	
tt0120773	0	1998	97	Adventure,Comedy	6.4	nm0222043	nm0800319	
tt0120776	0	1998	127	Drama	6.9	nm0002083	nm0703683,nm0188733	
tt0120777	0	1998	105	Comedy,Drama,Romance	6.4	nm0740400	nm0740400	
tt0120780	0	1998	123	Comedy,Crime,Drama	7.0	nm0001752	nm0001465,nm0291082	heist
tt0120782	0	1998	114	Crime,Drama,Mystery	6.1	nm0772522	nm0153777,nm0296861	
tt0120783	0	1998	128	Adventure,Comedy,Drama	6.7	nm0583600	nm0477696,nm0842582,nm0583600,nm0796124	twins
tt0120784	0	1999	100	Action,Crime,Drama	7.1	nm0001338	nm0922799,nm0001338,nm0371249	
tt0120786	0	1998	90	Action,Thriller	4.2	nm0005871	nm0374339,nm0839939,nm0455614	
tt0120787	0	1998	107	Crime,Drama,Thriller	6.6	nm0001112	nm0461425,nm0446761	
tt0120788	0	1998	88	Biography,Drama,Romance	6.2	nm0892705	nm0821466,nm0892705	
tt0120789	0	1998	124	Comedy,Drama,Fantasy	7.5	nm0002657	nm0002657	
tt0120791	0	1998	104	Comedy,Drama,Fantasy	6.3	nm0001162	nm0388805,nm0842523,nm0326040,nm0111845	
tt0120794	0	1998	99	Adventure,Animation,Drama	7.2	nm0152312,nm9054338,nm0920425	nm0493857,nm0583292	bible, moses
tt0120797	0	1999	124	Comedy,Drama,Romance	6.0	nm0001565	nm0294550,nm0153036,nm0153080	golfing
tt0120800	0	1998	86	Adventure,Animation,Comedy	6.3	nm0238865	nm0152545,nm0210320,nm0771547,nm0269940,nm0782436	
tt0120802	0	1998	130	Drama,Music,Mystery	7.6	nm0320660	nm0001528,nm0320660	
tt0120804	0	2002	100	Action,Horror,Sci-Fi	6.6	nm0027271	nm0027271	
tt0120812	0	1998	98	Action,Comedy,Crime	7.0	nm0711840	nm0482780,nm0467942	
tt0120815	0	1998	169	Drama,War	8.6	nm0000229	nm0734441	world war ii
tt0120820	0	1998	93	Comedy,Romance	6.0	nm0790715	nm0258627,nm0563301	
tt0120823	0	1998	101	Comedy	6.5	nm0001804	nm0001804	screwball
tt0120824	0	2001	111	Drama	6.7	nm0002120	nm0698925,nm0414608	
tt0120828	0	1998	102	Action,Adventure,Comedy	5.9	nm0718645	nm0115192	
tt0120831	0	1998	91	Comedy,Drama	6.7	nm0420982	nm0420982	
tt0120832	0	1998	98	Crime,Mystery,Thriller	6.1	nm0000361	nm0000361,nm0462895	
tt0120834	0	1999	127	Drama,Mystery,Romance	6.7	nm0382956	nm0349189,nm0060103,nm0382956	
tt0120836	0	1999	100	Comedy,Romance	5.1	nm0689385	nm0177074,nm0576149,nm0005450	
tt0120841	0	1998	93	Action,Horror,Sci-Fi	4.5	nm0575389	nm0271022,nm0104333	
tt0120844	0	1998	103	Action,Adventure,Sci-Fi	6.4	nm0000408	nm0734472,nm0075834,nm0683522	cameo:whoopi goldberg, space opera, star trek
tt0120855	0	1999	88	Adventure,Animation,Comedy	7.3	nm0118333,nm0510674	nm0123194,nm0614742,nm0879318,nm0925276,nm0027459,nm0448208,nm0390511,nm0110293,nm0110294,nm0234837,nm0326814,nm0370696,nm2320658,nm0363125,nm0443855,nm0560329,nm0632893,nm0636236,nm0811279,nm0839720,nm2150515,nm0910559,nm1850798,nm0927845,nm0708319	
tt0120856	0	1998	83	Action,Adventure,Family	4.0	nm0770918	nm0123194,nm0424560,nm0085309	
tt0120857	0	1999	117	Comedy,Drama,War	6.9	nm0001874	nm0607876,nm0001874	
tt0120863	0	1998	170	Drama,History,War	7.6	nm0000517	nm0428296,nm0000517	
tt0120865	0	1998	119	Drama,Romance	6.9	nm0703954	nm0703954	
tt0120866	0	1999	162	Drama,History,Thriller	7.1	nm0853380	nm0000636,nm0853380	shakespeare
tt0120873	0	1998	131	Action,Crime,Thriller	6.6	nm0000829	nm0400403,nm0688282	
tt0120877	0	1998	108	Action,Horror,Thriller	6.1	nm0000118	nm0824139,nm0415979	
tt0120879	0	1998	118	Drama,Music	6.9	nm0001331	nm0529071,nm0001331	
tt0120885	0	1997	97	Comedy,Drama	7.1	nm0001469	nm0067248,nm0377088,nm0000519	
tt0120888	0	1998	97	Comedy,Music,Romance	6.9	nm0178997	nm0379056	1980s
tt0120889	0	1998	113	Drama,Fantasy,Romance	7.0	nm0911910	nm0558577,nm0060103	
tt0120890	0	1998	108	Crime,Drama,Mystery	6.6	nm0573796	nm0002983	
tt0120891	0	1999	106	Action,Comedy,Sci-Fi	4.9	nm0001756	nm0859029,nm0859049,nm0934093,nm0534681,nm0696949,nm0780620	
tt0120901	0	1998	87	Action,Comedy,Thriller	6.1	nm0698493	nm0698493	
tt0120902	0	1998	121	Drama,Mystery,Sci-Fi	7.0	nm0101385	nm0004810,nm0819487	conspiracy
tt0120903	0	2000	104	Action,Adventure,Sci-Fi	7.3	nm0001741	nm0220892,nm0001741,nm0371684	action, comic book, hugh jackman, marvel, superhero
tt0120906	0	1998	116	Comedy,Crime,Drama	6.9	nm0440458	nm0440458	
tt0120907	0	1999	97	Horror,Mystery,Sci-Fi	6.8	nm0000343	nm0000343	virtual reality
tt0120910	0	1999	75	Animation,Family,Fantasy	7.1	nm0019282,nm0110293,nm0110294,nm0125186,nm0322368,nm0325196,nm0353893,nm0402563	nm0325196,nm0969162,nm0335469,nm0668998,nm0266338,nm0110293,nm0110294,nm0353893,nm0721675,nm0575293,nm0026153,nm0152312,nm0238085,nm0789873	
tt0120912	0	2002	88	Action,Adventure,Comedy	6.2	nm0001756	nm0192384,nm0330565,nm0266673	crappy sequel, first was much better, sequel
tt0120913	0	2000	94	Action,Adventure,Animation	6.6	nm0089940,nm0325776	nm0061829,nm0566595,nm0249421,nm0041864,nm0923736	
tt0120915	0	1999	136	Action,Adventure,Fantasy	6.5	nm0000184	nm0000184	prequel, the force
tt0120917	0	2000	78	Adventure,Animation,Comedy	7.4	nm0227540	nm0930261,nm0227540,nm0721675,nm0027459,nm2320658,nm0636236,nm0021249,nm0414226,nm0291208,nm0448208,nm0910559	
tt0121164	0	2005	77	Animation,Comedy,Drama	7.4	nm0000318,nm0425843	nm0000318,nm0335022,nm0041864,nm0003031,nm0972040	gothic, helena bonham carter, johnny depp, tim burton, visually appealing, animation, 06 oscar nominated best movie - animation
tt0121261	0	1985	91	Documentary,Horror	3.2	nm0777291	nm1342789,nm0777291	
tt0121765	0	2002	142	Action,Adventure,Fantasy	6.6	nm0000184	nm0000184,nm0355054	
tt0121766	0	2005	140	Action,Adventure,Fantasy	7.6	nm0000184	nm0000184	space, space opera
tt0122151	0	1998	127	Action,Crime,Thriller	6.6	nm0001149	nm0000948,nm0501380,nm0332184,nm0587692,nm0316888	
tt0122227	0	1989	107	Adventure,Animation,Comedy	8.1	nm0155855	nm0829044,nm0019621,nm0155855,nm0646344,nm14298955,nm14298956,nm4245190	
tt0122459	0	2000	115	Comedy,Drama,Romance	7.0	nm0001372	nm0001372,nm0482141,nm0827632,nm0329224	transplants
tt0122515	0	1998	111	Comedy,Drama	6.2	nm0006476	nm0920543	
tt0122529	0	1997	137	Comedy,Drama	7.1	nm0001325	nm0001325	
tt0122541	0	1999	97	Comedy,Romance	6.8	nm0662529	nm0928492,nm0662529	
tt0122642	0	1998	90	Action,Crime	5.1	nm0000853	nm0226195,nm0343413,nm0406228	
tt0122690	0	1998	122	Action,Crime,Thriller	7.2	nm0001239	nm0954345,nm0000519	
tt0122718	0	1998	110	Action,Adventure,Comedy	6.3	nm0001102	nm0779170,nm0726472,nm0254645,nm0744429	
tt0122933	0	1999	103	Comedy,Crime	6.7	nm0000601	nm0518836,nm0865847,nm0000601	
tt0123209	0	1999	129	Comedy,Drama,Romance	6.4	nm0005190	nm0741228,nm0725407,nm0005190,nm0116358	disability
tt0123324	0	1998	116	Biography,Drama,Music	6.4	nm0622695	nm0028877	
tt0123385	0	1997	98	Biography,Drama,History	6.7	nm0580982	nm0025318,nm0580982,nm0588099	
tt0123755	0	1997	90	Horror,Mystery,Sci-Fi	7.1	nm0622112	nm0082008,nm0622112,nm0543919	
